o_cbg,d_cbg,flow_w,Predict_flow
270370607111.0,270370608181.0,3.0,0.0
270370605054.0,270370601052.0,2.0,0.0
270370607112.0,270370608142.0,4.0,0.0
270190901002.0,270190903012.0,7.0,0.0
270370607102.0,270370607421.0,2.0,0.0
270530251002.0,270530078011.0,2.0,0.0
270030508112.0,270531028002.0,2.0,0.0
271230403011.0,271230406045.0,2.0,0.0
270530265144.0,270530267141.0,5.0,0.0
270030502192.0,270030502272.0,3.0,0.0
270030506022.0,270030507122.0,2.0,0.0
271630710062.0,271630709071.0,2.0,0.0
270030502204.0,270030507115.0,4.0,0.0
270190903012.0,270190902001.0,7.0,0.0
270370607451.0,271390801002.0,2.0,0.0
271630706012.0,271630710061.0,3.0,0.0
270370607351.0,270370607441.0,5.0,9.0
270530270012.0,270530271011.0,6.0,0.0
271230404022.0,271230404013.0,2.0,0.0
270190902001.0,270190903012.0,2.0,0.0
270030504012.0,270530268163.0,4.0,0.0
270530260153.0,270530260151.0,2.0,0.0
271630709102.0,270530262052.0,2.0,0.0
271630709102.0,271630704061.0,4.0,0.0
270370608281.0,270370608242.0,2.0,0.0
271230402001.0,271630705012.0,3.0,0.0
270030502151.0,270030508181.0,3.0,0.0
270370607411.0,270370608141.0,2.0,0.0
270030502103.0,271230424023.0,2.0,0.0
271390803011.0,271390806002.0,3.0,0.0
270530017001.0,270530024002.0,2.0,2.0
271630707011.0,271630710103.0,5.0,0.0
270030508131.0,270370607111.0,2.0,0.0
271630704061.0,271630711023.0,2.0,0.0
270370611052.0,270370611082.0,2.0,0.0
270370608142.0,270370608141.0,10.0,54.0
270030507043.0,270030507041.0,2.0,0.0
270370611081.0,270370611061.0,4.0,0.0
270030502282.0,270530269092.0,10.0,0.0
270530216012.0,270530221021.0,4.0,0.0
270531039002.0,270539800001.0,2.0,0.0
270030508131.0,270030502162.0,2.0,0.0
270530269091.0,270530269092.0,7.0,0.0
270370607412.0,270370608161.0,2.0,46.0
270530264042.0,270530266131.0,6.0,0.0
271230404022.0,271230401001.0,7.0,0.0
270370608212.0,271390811004.0,2.0,0.0
270530077002.0,270530081004.0,4.0,2.0
270530251002.0,270370607211.0,3.0,0.0
271630712062.0,271630712063.0,2.0,2.0
270030502082.0,270030502182.0,5.0,0.0
270370607171.0,271230353004.0,2.0,0.0
270370608281.0,270370607211.0,2.0,0.0
270370608152.0,271390811004.0,6.0,0.0
270030506093.0,270030502204.0,12.0,0.0
270030511011.0,270530001022.0,2.0,0.0
270531111003.0,271230420012.0,2.0,0.0
270190909001.0,271390803011.0,4.0,0.0
270370608203.0,271390811001.0,5.0,0.0
271630706022.0,271630707032.0,2.0,1.0
270030509012.0,270030502301.0,2.0,0.0
270530244002.0,270370608131.0,2.0,0.0
270370605022.0,270370605033.0,2.0,0.0
270530251002.0,271630710181.0,11.0,0.0
270370605071.0,270370607311.0,4.0,0.0
270530246002.0,270531255003.0,3.0,0.0
270530233002.0,270530274004.0,2.0,0.0
270030501142.0,270030502202.0,3.0,0.0
271390803011.0,271390804003.0,2.0,0.0
270530266131.0,270530267105.0,4.0,0.0
271230347013.0,270530220001.0,2.0,0.0
271230307031.0,271230316003.0,3.0,0.0
270530215011.0,270530203021.0,2.0,0.0
270530203022.0,270030507021.0,2.0,0.0
270530208012.0,270530264042.0,2.0,0.0
270190909004.0,270190903013.0,2.0,0.0
270370609051.0,270370608253.0,2.0,0.0
270370601041.0,270530203043.0,2.0,0.0
270530267104.0,270530267112.0,3.0,0.0
271630710062.0,271630712082.0,2.0,0.0
270530260073.0,270190904012.0,2.0,0.0
271230311003.0,271230307025.0,2.0,0.0
270370607272.0,270370608231.0,3.0,0.0
270370607452.0,270370610042.0,2.0,0.0
270530219001.0,270530265092.0,4.0,0.0
270530084001.0,270531074001.0,2.0,0.0
270030502341.0,270030502342.0,2.0,6.0
270530260221.0,271390803012.0,2.0,0.0
270370601041.0,270370607162.0,2.0,0.0
270370607211.0,271390801002.0,2.0,0.0
270370611062.0,270370611072.0,7.0,13.0
271230426022.0,271630707012.0,2.0,0.0
270530264031.0,270530272013.0,2.0,0.0
271390803011.0,270539800001.0,3.0,0.0
270370605083.0,270370608251.0,2.0,0.0
270530270022.0,270530265092.0,2.0,0.0
270030509011.0,270030502372.0,2.0,0.0
270030506022.0,270030507061.0,5.0,0.0
271230424012.0,271630706023.0,2.0,0.0
270530271013.0,270530270022.0,2.0,0.0
270030502252.0,270030502272.0,2.0,0.0
270530267104.0,270530265113.0,2.0,0.0
271630704061.0,271630712061.0,3.0,0.0
270030508051.0,270030508112.0,2.0,0.0
270190903021.0,270190902001.0,8.0,0.0
270370611051.0,270370611083.0,11.0,19.0
270030502081.0,270030502192.0,4.0,0.0
271230405021.0,271230405041.0,2.0,0.0
270190912012.0,270530223012.0,2.0,0.0
270531048005.0,271630704052.0,2.0,0.0
270530216022.0,270530267081.0,3.0,0.0
271230404021.0,271230404022.0,3.0,0.0
270030501071.0,270030502281.0,2.0,0.0
271390802022.0,271390809041.0,2.0,0.0
270530265141.0,270530270012.0,4.0,0.0
270370608122.0,270370608281.0,19.0,99.0
270190907012.0,270530275032.0,2.0,0.0
270370607414.0,271390809031.0,2.0,0.0
271630710103.0,271630709102.0,4.0,0.0
270370607452.0,270370610012.0,3.0,0.0
270190901001.0,270190903013.0,3.0,0.0
270370608263.0,270370608231.0,3.0,0.0
270530268222.0,270530268145.0,2.0,0.0
270370601043.0,270370605034.0,3.0,0.0
270370611072.0,270370614011.0,4.0,0.0
270030508112.0,271230409021.0,3.0,0.0
271630710011.0,271630710103.0,8.0,0.0
270530265144.0,270530264043.0,4.0,0.0
271230404013.0,271630702031.0,2.0,0.0
270030504012.0,270030502202.0,2.0,0.0
271630710103.0,271630710112.0,2.0,0.0
270530267081.0,270530266132.0,2.0,0.0
270530236001.0,270530237004.0,2.0,0.0
270370607172.0,270370608251.0,2.0,0.0
270530216021.0,270530216022.0,2.0,0.0
270370607112.0,270530215011.0,3.0,0.0
270030502202.0,270030504011.0,4.0,0.0
271390808002.0,271390811002.0,2.0,0.0
270370605061.0,270530267104.0,2.0,0.0
270370607171.0,270370607271.0,16.0,0.0
270030512061.0,270530203012.0,3.0,0.0
270531008002.0,270030508112.0,2.0,0.0
270030511011.0,270530203043.0,4.0,0.0
270370606032.0,271230368001.0,2.0,3.0
270030506093.0,270030502282.0,6.0,0.0
270370608263.0,270370608261.0,3.0,0.0
270370608122.0,270370608173.0,2.0,0.0
270530256034.0,271390803023.0,3.0,0.0
270030506093.0,270030508135.0,2.0,0.0
270190902002.0,270190912012.0,6.0,0.0
270190905011.0,270190901004.0,2.0,0.0
270530256034.0,270530260202.0,2.0,0.0
270190906011.0,270539800001.0,5.0,0.0
270030502151.0,270030501112.0,2.0,0.0
270370607251.0,270370608122.0,2.0,0.0
270030502331.0,270030502151.0,6.0,0.0
270030504012.0,270030502252.0,4.0,0.0
270370607102.0,270370606051.0,2.0,0.0
270530234002.0,270530260133.0,2.0,0.0
270530239033.0,270370608212.0,2.0,0.0
270530210011.0,270530217005.0,2.0,10.0
270030502192.0,270530267105.0,3.0,0.0
270370605061.0,270370605093.0,3.0,0.0
271230426012.0,271230424011.0,4.0,0.0
270030507071.0,270030507123.0,2.0,0.0
270530256011.0,270530254013.0,2.0,0.0
271230407032.0,271230407031.0,2.0,0.0
271630710132.0,271630709102.0,2.0,0.0
270030506091.0,270030501154.0,2.0,0.0
270530265083.0,270530265144.0,2.0,0.0
270370601013.0,270370601051.0,8.0,0.0
270530267081.0,270530230001.0,2.0,0.0
270370611022.0,270370610011.0,3.0,14.0
270030504021.0,270530267105.0,3.0,0.0
270370607451.0,270530259034.0,3.0,0.0
270030509012.0,270030502292.0,3.0,0.0
271230405021.0,271230405042.0,3.0,0.0
270030502202.0,270030505051.0,5.0,0.0
270370601053.0,270370605062.0,2.0,0.0
270370601051.0,271630712073.0,2.0,0.0
270530267104.0,271390802021.0,2.0,0.0
270530260221.0,270190906011.0,5.0,0.0
270370608113.0,270370608061.0,2.0,0.0
270370608131.0,270370607112.0,3.0,0.0
270370607452.0,270370608111.0,2.0,0.0
270530268162.0,270530268123.0,2.0,0.0
270030504012.0,270030502151.0,2.0,0.0
270190908002.0,271390802021.0,2.0,0.0
271630710062.0,271630710031.0,3.0,0.0
270030508131.0,270030512032.0,2.0,0.0
271630701053.0,271630701032.0,2.0,0.0
270370607211.0,270370608122.0,7.0,0.0
271230424012.0,271230307025.0,2.0,0.0
270370607251.0,270370610091.0,3.0,0.0
270370607251.0,270370610092.0,2.0,0.0
270530208012.0,270530215021.0,2.0,0.0
270370608203.0,270530257016.0,2.0,0.0
270370607112.0,271630714002.0,2.0,0.0
270530256034.0,270530240051.0,2.0,0.0
270030508051.0,270030508163.0,2.0,0.0
270370605061.0,271630710181.0,3.0,0.0
270030510012.0,271230413021.0,2.0,0.0
270370607211.0,271390809051.0,2.0,0.0
271230403011.0,271230402001.0,3.0,0.0
271230402002.0,271230403021.0,4.0,0.0
270530228021.0,270530269092.0,3.0,0.0
270030506093.0,270530268204.0,4.0,0.0
270370607341.0,270370607092.0,2.0,0.0
270190907012.0,270530232002.0,2.0,0.0
270370601053.0,270370601042.0,3.0,0.0
270530248022.0,270530267141.0,2.0,0.0
271230306011.0,271230309001.0,2.0,0.0
270531012004.0,270530201022.0,2.0,0.0
270190906011.0,271390803011.0,7.0,0.0
270530270012.0,270530267141.0,5.0,0.0
270030510012.0,270030510023.0,3.0,0.0
270530240033.0,270530239033.0,2.0,0.0
270530266131.0,270530271011.0,3.0,0.0
270370605062.0,270370605072.0,3.0,0.0
270030508051.0,270030502224.0,3.0,0.0
271230404021.0,271230405031.0,2.0,0.0
270370610081.0,270370605081.0,2.0,0.0
270370608113.0,270370608253.0,4.0,0.0
270370601051.0,270530236003.0,2.0,0.0
270370607111.0,270370608291.0,2.0,0.0
271630710012.0,271630709102.0,3.0,0.0
270370608113.0,270370608151.0,4.0,0.0
270370607171.0,270370607301.0,2.0,0.0
270030502281.0,270030508112.0,2.0,0.0
270190911002.0,270530260071.0,2.0,0.0
270370607112.0,270530269092.0,2.0,0.0
270530260182.0,270190906021.0,2.0,0.0
271630710062.0,271630710132.0,3.0,13.0
270030506091.0,270030502282.0,3.0,0.0
270030512062.0,271230424012.0,2.0,0.0
271230402002.0,271230422011.0,2.0,0.0
270370608181.0,270370608151.0,3.0,0.0
270030502151.0,270030502161.0,4.0,0.0
270530267104.0,270530271011.0,2.0,0.0
270530267121.0,270530267111.0,2.0,0.0
270370611022.0,270370605092.0,3.0,0.0
270030508213.0,270030508131.0,3.0,0.0
270030507043.0,270030507021.0,3.0,0.0
270190909004.0,270530260073.0,2.0,0.0
270530267104.0,270530268203.0,4.0,0.0
270030509023.0,270030502292.0,2.0,0.0
270030502082.0,270030502301.0,3.0,0.0
270030502213.0,270530269101.0,2.0,0.0
270530237001.0,270530256051.0,2.0,0.0
270530203041.0,270531036002.0,2.0,0.0
270530240051.0,270370607451.0,2.0,0.0
270530267085.0,270530267081.0,2.0,0.0
270030508131.0,270530267104.0,4.0,0.0
270190904022.0,270190904021.0,9.0,0.0
270530254013.0,270530252012.0,2.0,0.0
270370607391.0,270370607392.0,4.0,0.0
270030505012.0,270030502182.0,2.0,0.0
271230401005.0,271630702031.0,3.0,0.0
271230406043.0,271630710181.0,2.0,0.0
270030502082.0,270030501082.0,6.0,0.0
270030507041.0,270030506093.0,3.0,0.0
270370607102.0,271390811004.0,2.0,0.0
270530216022.0,270530219001.0,2.0,0.0
270030502211.0,270030504021.0,2.0,0.0
270370608212.0,270370609051.0,2.0,0.0
270030508112.0,270030510022.0,3.0,0.0
271390813004.0,270190910002.0,2.0,0.0
270530204001.0,270530268222.0,2.0,0.0
270530208041.0,270530001022.0,3.0,0.0
270370607451.0,270530251002.0,6.0,0.0
270370607441.0,271390803011.0,2.0,0.0
271390803011.0,271390809033.0,2.0,0.0
271230342023.0,271630704033.0,2.0,0.0
270370607112.0,271390802031.0,9.0,0.0
270030502301.0,270030502102.0,2.0,0.0
270030507104.0,270531028002.0,2.0,0.0
270370608231.0,270370607351.0,2.0,0.0
270530267153.0,270530266132.0,2.0,0.0
271390802031.0,271390801002.0,2.0,0.0
270190904022.0,270190910004.0,4.0,0.0
270370610011.0,270370611021.0,2.0,0.0
270030508161.0,270030502292.0,7.0,0.0
270530266111.0,270530270022.0,3.0,0.0
270370611082.0,271630710062.0,2.0,0.0
270030502322.0,270030502331.0,3.0,0.0
270190901002.0,270190903013.0,2.0,0.0
271630710011.0,271630710062.0,10.0,0.0
270530267105.0,270530269102.0,4.0,0.0
270030504021.0,270030506092.0,2.0,0.0
271390803011.0,271390803013.0,3.0,0.0
270370607391.0,271390802021.0,4.0,0.0
270370601041.0,270370602022.0,4.0,0.0
270530243001.0,270530246002.0,2.0,0.0
270190907013.0,270190911001.0,2.0,0.0
270030510012.0,270030512061.0,2.0,0.0
270531023002.0,270530266101.0,2.0,0.0
270370608174.0,270370608142.0,4.0,0.0
270190908002.0,271390808002.0,3.0,0.0
270370607171.0,270370610092.0,2.0,0.0
271630705024.0,271630710122.0,2.0,0.0
270531074001.0,270531040005.0,2.0,0.0
270030506061.0,270030509012.0,2.0,0.0
271230401003.0,271630702031.0,2.0,0.0
270370610071.0,270370602022.0,2.0,0.0
270530204001.0,270530246002.0,2.0,0.0
271230404021.0,271630702031.0,2.0,0.0
270190909004.0,271390813003.0,3.0,0.0
271630704061.0,270530110004.0,2.0,0.0
270030511011.0,270530268222.0,2.0,0.0
270530221021.0,270530246002.0,2.0,0.0
271230424011.0,271630703033.0,2.0,0.0
270030502331.0,271230407072.0,2.0,0.0
270030505011.0,270030502282.0,2.0,0.0
270030508052.0,271630710181.0,2.0,0.0
271230405042.0,271630701033.0,2.0,0.0
270030504021.0,270030506093.0,3.0,0.0
271230312002.0,271630710103.0,2.0,0.0
270530268163.0,270530203012.0,2.0,0.0
270530204001.0,270530204003.0,3.0,6.0
271230306011.0,271230307025.0,2.0,0.0
271230346021.0,271230346022.0,2.0,0.0
270370601042.0,270370606031.0,2.0,0.0
270530264043.0,270530273003.0,2.0,14.0
270030502213.0,270030502261.0,2.0,0.0
271630710181.0,271630710171.0,4.0,0.0
270370607452.0,270370608201.0,4.0,0.0
271630711023.0,270370611022.0,2.0,0.0
270370610041.0,270370608263.0,2.0,0.0
271230317021.0,270370607311.0,2.0,0.0
270190908002.0,270190903021.0,6.0,0.0
271230336001.0,271230347013.0,2.0,0.0
270190905011.0,270530277004.0,3.0,0.0
271390803023.0,271390810002.0,2.0,0.0
270370607171.0,270370607481.0,2.0,0.0
270030512031.0,270030511022.0,2.0,0.0
270530240051.0,270530254013.0,3.0,0.0
271230402001.0,271230404022.0,2.0,0.0
270370602021.0,270370602023.0,2.0,0.0
270370605051.0,270530006034.0,2.0,0.0
270030506054.0,270030506074.0,2.0,0.0
270530269061.0,270530268123.0,3.0,0.0
270370601042.0,270030501162.0,2.0,0.0
270030502082.0,270030502162.0,4.0,0.0
270530265144.0,270530262062.0,2.0,0.0
270190910003.0,270190909003.0,2.0,0.0
270370608113.0,270370607414.0,2.0,0.0
270030502252.0,270030504012.0,2.0,0.0
270531049004.0,270370607102.0,2.0,0.0
270030513051.0,270530267104.0,2.0,0.0
270370610071.0,270370608171.0,2.0,0.0
270030502171.0,270030502201.0,2.0,0.0
270190903012.0,270530265111.0,2.0,0.0
270030508131.0,271230409021.0,3.0,0.0
270370607171.0,270531261001.0,2.0,0.0
270190905021.0,270530260202.0,3.0,0.0
270030501071.0,270030507061.0,2.0,0.0
270370608181.0,270370608173.0,3.0,0.0
270030501071.0,270030502292.0,2.0,0.0
270030508064.0,270030508133.0,2.0,0.0
270530207003.0,270530208041.0,4.0,0.0
270370607171.0,270370608113.0,10.0,0.0
270370607171.0,270530251002.0,9.0,0.0
271230424012.0,271230424024.0,5.0,5.0
270030507104.0,270030507102.0,4.0,0.0
271390813003.0,271390813004.0,14.0,0.0
270530216012.0,270530264042.0,6.0,0.0
270030502251.0,270030502261.0,4.0,0.0
270190907013.0,270539800001.0,2.0,0.0
270190903011.0,270530267153.0,2.0,0.0
271630701031.0,270030516003.0,2.0,0.0
270190904022.0,270190910001.0,2.0,0.0
270530203032.0,270530268221.0,2.0,0.0
271630710062.0,271630714002.0,3.0,0.0
270370607251.0,270370605082.0,2.0,0.0
270530256011.0,270530243002.0,2.0,0.0
270030508162.0,270030508163.0,3.0,0.0
270370607471.0,270530260181.0,2.0,0.0
270190906011.0,271390802041.0,3.0,0.0
270530265141.0,270530266121.0,3.0,1.0
271630701061.0,271630701034.0,2.0,0.0
270530267085.0,270530268204.0,2.0,0.0
270370601052.0,271230331001.0,3.0,0.0
270030506021.0,270030508061.0,2.0,0.0
270370601042.0,270030508091.0,2.0,0.0
270030501142.0,270030502181.0,2.0,0.0
270030501142.0,270030502261.0,2.0,0.0
271230401001.0,271230406043.0,2.0,0.0
270530268183.0,270530268181.0,2.0,0.0
270530204001.0,270030504011.0,2.0,0.0
270370607341.0,270370607392.0,2.0,0.0
270370601041.0,270370606032.0,2.0,0.0
270370607291.0,270370607171.0,6.0,0.0
270030505051.0,270030507121.0,2.0,0.0
271230404022.0,271230403021.0,3.0,0.0
270190901002.0,270190901004.0,7.0,0.0
271630709102.0,271630710162.0,3.0,0.0
270530215031.0,270530215052.0,2.0,0.0
270530219001.0,270530221021.0,2.0,0.0
270030507104.0,270030508113.0,2.0,0.0
270530223023.0,271390809061.0,2.0,0.0
271230424012.0,271630704052.0,2.0,0.0
270030504023.0,270030502222.0,2.0,0.0
270370607411.0,270370610081.0,2.0,0.0
270370607391.0,270370607462.0,5.0,0.0
270530267081.0,270530267141.0,15.0,1.0
270370607112.0,270370608152.0,11.0,0.0
270530267074.0,270530267081.0,2.0,0.0
271230424011.0,270370607211.0,2.0,0.0
270370605071.0,270370607282.0,2.0,0.0
270530219001.0,270530268163.0,2.0,0.0
270530208041.0,270530268074.0,2.0,5.0
270370607452.0,271390808001.0,2.0,0.0
270370607452.0,271390802022.0,10.0,0.0
270030502331.0,270030508201.0,2.0,0.0
270530268222.0,270530268152.0,2.0,0.0
270030502082.0,270030508131.0,2.0,0.0
271230404022.0,271230403022.0,2.0,0.0
270030506053.0,270030506093.0,2.0,0.0
270030502321.0,271630702031.0,2.0,0.0
270030508051.0,270030508201.0,2.0,3.0
270030501161.0,270530268162.0,2.0,0.0
270030501102.0,270030502162.0,3.0,0.0
270190909001.0,270190905011.0,4.0,0.0
270370607211.0,270370608142.0,3.0,0.0
271390803021.0,271390803011.0,18.0,0.0
270370605083.0,270370608202.0,2.0,0.0
270530220001.0,270530264041.0,2.0,0.0
270030513022.0,270030515011.0,2.0,0.0
270030506062.0,270030506054.0,3.0,0.0
270530077001.0,270530083002.0,3.0,0.0
270530269092.0,270530267111.0,3.0,0.0
270030505041.0,270030504011.0,2.0,0.0
270030506091.0,270030502272.0,3.0,0.0
270030502213.0,270030507071.0,2.0,0.0
271390812002.0,271390811001.0,4.0,0.0
270530204003.0,270530204002.0,2.0,0.0
270030502252.0,270030506092.0,2.0,0.0
270190904021.0,270530272031.0,2.0,0.0
271630709102.0,271230404021.0,2.0,0.0
271630709071.0,271630706012.0,2.0,0.0
270030505012.0,270030505014.0,2.0,0.0
270370608281.0,270370608122.0,4.0,0.0
271230308002.0,271230335001.0,2.0,0.0
270030507063.0,270030508082.0,7.0,0.0
270530267104.0,270530251003.0,3.0,0.0
271630701034.0,271630701061.0,4.0,0.0
270530208041.0,270530204001.0,8.0,0.0
270190909001.0,271390802021.0,2.0,0.0
270531012001.0,270030512012.0,2.0,0.0
270530244002.0,270530264032.0,2.0,0.0
270530260202.0,270530262012.0,2.0,0.0
270530265083.0,270530267131.0,3.0,0.0
270539800001.0,270531074001.0,2.0,0.0
270370608203.0,271390811004.0,13.0,0.0
270370605051.0,270370605062.0,2.0,0.0
270370607452.0,271390812003.0,6.0,0.0
270190907012.0,270530260203.0,3.0,0.0
270370607112.0,270370608122.0,7.0,0.0
270030508131.0,270370605062.0,2.0,0.0
270530204001.0,270530216026.0,2.0,0.0
270530267104.0,270530267153.0,9.0,0.0
270530240033.0,271630709113.0,2.0,0.0
270030501161.0,270030501162.0,5.0,0.0
270530240041.0,270530239033.0,4.0,0.0
270530267081.0,270530267102.0,3.0,0.0
270370601042.0,270531052012.0,2.0,0.0
271230317024.0,271230327002.0,2.0,0.0
270370608231.0,270370607291.0,2.0,0.0
270370607211.0,271230347013.0,2.0,0.0
270370607303.0,270370609051.0,2.0,0.0
270370607451.0,270370610071.0,6.0,0.0
270530267105.0,270530269071.0,6.0,0.0
270030507104.0,270030502331.0,2.0,0.0
270530264043.0,270530267153.0,3.0,0.0
270370608263.0,270370608251.0,2.0,0.0
271630707032.0,271630710181.0,2.0,0.0
270370608113.0,270370608172.0,3.0,12.0
270190906011.0,270530272031.0,5.0,0.0
270370611061.0,270370614022.0,2.0,0.0
270530204001.0,270530208042.0,2.0,0.0
270190909004.0,271390813004.0,3.0,0.0
271390806002.0,270190903012.0,2.0,0.0
271230306012.0,271230317021.0,2.0,0.0
270190905032.0,270530262011.0,2.0,0.0
270370607211.0,271230346023.0,2.0,0.0
270530204004.0,270530204001.0,4.0,0.0
270370607451.0,271390803012.0,2.0,0.0
270030512031.0,270531009004.0,2.0,0.0
270370608263.0,270370601052.0,2.0,0.0
270030502162.0,271630704034.0,2.0,0.0
270530265051.0,270530267104.0,2.0,0.0
271390806002.0,271390803011.0,3.0,0.0
270030504021.0,270030502252.0,4.0,0.0
270030502151.0,270030506093.0,5.0,0.0
270370607112.0,271390802032.0,3.0,0.0
270370601051.0,270539800001.0,2.0,0.0
270030506093.0,270030502202.0,7.0,0.0
270370607211.0,271630710162.0,2.0,0.0
270530204001.0,270530268165.0,2.0,0.0
270370607321.0,270370610042.0,2.0,0.0
270530260071.0,270530256011.0,2.0,0.0
270030502204.0,270030502342.0,3.0,30.0
270530233002.0,270530267071.0,2.0,0.0
270030508054.0,270030508082.0,2.0,0.0
270190909004.0,271390803021.0,3.0,0.0
270530240041.0,270530107002.0,2.0,0.0
270190907012.0,271390803023.0,5.0,0.0
271390804001.0,271390803011.0,2.0,0.0
270370601043.0,270370601051.0,6.0,0.0
270370607451.0,270370608131.0,13.0,0.0
270530215043.0,270530265101.0,2.0,0.0
270530269092.0,270530251003.0,2.0,0.0
270370608061.0,270370608152.0,2.0,0.0
270030507092.0,270370608203.0,2.0,0.0
270370611072.0,270370611081.0,5.0,0.0
271230317023.0,271230305003.0,3.0,0.0
270030502204.0,270030502161.0,2.0,0.0
270030502151.0,270030502351.0,2.0,0.0
271630710122.0,271230347013.0,2.0,0.0
270030502202.0,270030501071.0,6.0,0.0
270030502261.0,270030501154.0,2.0,0.0
270030505011.0,270539800001.0,2.0,0.0
271390808002.0,271390803013.0,3.0,0.0
270030502331.0,270030509012.0,3.0,0.0
270370608174.0,270370608221.0,2.0,0.0
270530265101.0,270530265092.0,2.0,0.0
271390802021.0,271390811004.0,3.0,0.0
270030502202.0,270030502251.0,7.0,40.0
270370606041.0,270370608201.0,2.0,0.0
270370607391.0,270370608141.0,6.0,0.0
270530083002.0,271630710062.0,2.0,0.0
270190903012.0,271390813004.0,5.0,0.0
270370601051.0,271230307025.0,4.0,0.0
270370607211.0,270370608201.0,2.0,0.0
271230405021.0,271630702042.0,2.0,0.0
270030504021.0,270530269071.0,3.0,0.0
270370605054.0,271630712061.0,3.0,0.0
271230411052.0,271230409022.0,2.0,0.0
270030502331.0,270030502362.0,5.0,0.0
270370608192.0,270370607171.0,2.0,0.0
270190907012.0,270190910004.0,7.0,0.0
270030506093.0,270030502211.0,4.0,0.0
270370609042.0,270370608122.0,2.0,0.0
270190905021.0,270530260212.0,2.0,0.0
270530230001.0,270530267105.0,4.0,0.0
270370607451.0,270370609051.0,7.0,0.0
270030512061.0,270530202007.0,2.0,0.0
270370610011.0,270370611072.0,3.0,0.0
